topic,interviewer_baseline,interviewer_comparison,interviewer_effect,interviewer_se,interviewer_p
1,Adina Conn; Adina Conn,Randy M. Goldman; Randy M. Goldman,-0.0256283990033928,0.0314086432109697,0.414607621422264
1,Adina Conn; Adina Conn,Regine Beyer,-0.000288244632287699,0.0320843531490732,0.992832745463529
1,Adina Conn; Adina Conn,Sandra Bradley,-0.0249519165730813,0.0352901866670805,0.479610429505299
1,Adina Conn; Adina Conn,Sandra Bradley; Sandra Bradley,-0.0192138776288824,0.0338077657497483,0.569870692722963
1,Adina Conn; Adina Conn,Sidney M. Bolkosky; Sidney M. Bolkosky,-0.0216224216590828,0.047393786150457,0.64827029599452
1,Adina Conn; Adina Conn,Vera Frankl; Vera Frankl,-0.00402675561430815,0.0365116719845859,0.912191976925937
2,Adina Conn; Adina Conn,Agnieszka McClure; Agnieszka McClure,-0.265515016949436,0.102088548513104,0.00936209987237157
2,Adina Conn; Adina Conn,Ann E. Erling Gofus; Ann E. Erling Gofus,-0.286723186585271,0.0910030597403181,0.00165069467112453
2,Adina Conn; Adina Conn,Anthony Young; Anthony Young,0.200628514133378,0.169587001345164,0.236920344599504
2,Adina Conn; Adina Conn,Arwin Donohue; Arwin Donohue,-0.269176582918814,0.0732434776396936,0.000243446818259393
2,Adina Conn; Adina Conn,Chris Johnson; Chris Johnson,-0.121467795029248,0.104627743341111,0.245787288184289
2,Adina Conn; Adina Conn,Dan Collison,-0.292752536596729,0.099514020148591,0.00329695433628835
2,Adina Conn; Adina Conn,Dan Gedimen; Dan Gedimen,-0.17929279661485,0.076397685498175,0.0190218256004279
2,Adina Conn; Adina Conn,Dr. Joan Ringelheim; Dr. Joan Ringelheim,-0.0931892499948626,0.0633074205448635,0.141160743086069
2,Adina Conn; Adina Conn,Dr. Radu Ioanid; Dr. Radu Ioanid,0.292808349306659,0.0976728919166453,0.0027493726880043
2,Adina Conn; Adina Conn,Duncan Little; Duncan Little,0.219863320953805,0.116659722816497,0.0596080983247868
2,Adina Conn; Adina Conn,Gail Schwartz; Gail Schwartz,-0.149702874141195,0.0635927658486464,0.0186557330384165
2,Adina Conn; Adina Conn,Holly Snyder; Holly Snyder,-0.327733314201336,0.111205304121874,0.00324140341934732
2,Adina Conn; Adina Conn,Ina Navazelskis; Ina Navazelskis,-0.0383234635278409,0.0616129646002899,0.534004162438229
2,Adina Conn; Adina Conn,Jennifer Clayman,0.229700893862732,0.0895663105664671,0.0103955551755985
2,Adina Conn; Adina Conn,Judith Goldstein; Judith Goldstein,-0.300550853766843,0.100919427405245,0.00293184058384028
2,Adina Conn; Adina Conn,Katie Davis,-0.196288431654524,0.0788900570853666,0.0129152718068605
2,Adina Conn; Adina Conn,Katie Davis; Katie Davis,0.282052291341893,0.0753960470793546,0.000188019325758019
2,Adina Conn; Adina Conn,Linda G. Kuzmack; Linda G. Kuzmack,0.0752065207784442,0.0628933450104721,0.231911749229929
2,Adina Conn; Adina Conn,Melissa Block; Melissa Block,-0.177700930433931,0.080950755952251,0.0282552588905205
2,Adina Conn; Adina Conn,Michael Berenbaum; Dr. Joan Ringelheim,-0.228378332329016,0.0796775583222383,0.00419270200336444
2,Adina Conn; Adina Conn,Mira Hodos; Mira Hodos,0.377745967066554,0.0791253854813139,1.92457421637956e-06
2,Adina Conn; Adina Conn,Mr. Scott Miller; Mr. Scott Miller,-0.233141317847158,0.0762558280677816,0.00225983772567455
2,Adina Conn; Adina Conn,NULL,-0.129216414084555,0.0642884322717097,0.0445584976657968
2,Adina Conn; Adina Conn,Peggy Frankston; Peggy Frankston,-0.241675663337832,0.142426312522226,0.0898669768211883
2,Adina Conn; Adina Conn,Randy M. Goldman; Randy M. Goldman,0.0817130922375565,0.0652453399529606,0.210558159477553
2,Adina Conn; Adina Conn,Regine Beyer,-0.0802765931279374,0.0657418154790284,0.222183193431183
2,Adina Conn; Adina Conn,Sandra Bradley,0.116578369608523,0.080788474460199,0.149160672701513
2,Adina Conn; Adina Conn,Sandra Bradley; Sandra Bradley,0.24801434925667,0.0710410222587028,0.000490432380758792
2,Adina Conn; Adina Conn,Sidney M. Bolkosky; Sidney M. Bolkosky,0.0835846432560068,0.110819434493976,0.450784761966459
2,Adina Conn; Adina Conn,Vera Frankl; Vera Frankl,-0.185534653378909,0.0755910413764526,0.0141868410090484
3,Adina Conn; Adina Conn,Agnieszka McClure; Agnieszka McClure,0.362231985058776,0.0836839606261942,1.5680082723548e-05
3,Adina Conn; Adina Conn,Ann E. Erling Gofus; Ann E. Erling Gofus,0.239260750793311,0.0761909423406025,0.0017102811590398
3,Adina Conn; Adina Conn,Anthony Young; Anthony Young,-0.0447726864188018,0.110928385914888,0.686532900377281
3,Adina Conn; Adina Conn,Arwin Donohue; Arwin Donohue,0.339900868945177,0.059336824307469,1.15321354026164e-08
3,Adina Conn; Adina Conn,Chris Johnson; Chris Johnson,0.121362768200552,0.0799929247250511,0.129367683544774
3,Adina Conn; Adina Conn,Dan Collison,-0.0162254875589657,0.0759517990941061,0.830856367499828
3,Adina Conn; Adina Conn,Dan Gedimen; Dan Gedimen,0.271016838007205,0.0585785524458795,3.9339700802036e-06
3,Adina Conn; Adina Conn,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0182969404536495,0.0472452937107261,0.698589771902355
3,Adina Conn; Adina Conn,Dr. Radu Ioanid; Dr. Radu Ioanid,-0.0595621013174939,0.0721999502774582,0.40948345882033
3,Adina Conn; Adina Conn,Duncan Little; Duncan Little,-0.0379726833586143,0.0831185690313664,0.647824248560793
3,Adina Conn; Adina Conn,Gail Schwartz; Gail Schwartz,0.0676086372224326,0.0466929683286248,0.147776132744504
3,Adina Conn; Adina Conn,Holly Snyder; Holly Snyder,0.0225715875797156,0.0898521636036794,0.801676704332635
3,Adina Conn; Adina Conn,Ina Navazelskis; Ina Navazelskis,-0.00279487164485501,0.0452537447352313,0.950759558991817
3,Adina Conn; Adina Conn,Jennifer Clayman,0.0690658434234571,0.0710598423627122,0.331187615394538
3,Adina Conn; Adina Conn,Judith Goldstein; Judith Goldstein,-0.0661880935248506,0.0742687268988421,0.372920708799168
3,Adina Conn; Adina Conn,Katie Davis,-0.0350730881123604,0.0619027828770011,0.571055036168373
3,Adina Conn; Adina Conn,Katie Davis; Katie Davis,-0.0532255154492636,0.0531594202275035,0.31681923908128
3,Adina Conn; Adina Conn,Linda G. Kuzmack; Linda G. Kuzmack,0.116218722043039,0.0467218543682513,0.0129394397791603
3,Adina Conn; Adina Conn,Melissa Block; Melissa Block,0.224866565342136,0.0656470859825966,0.000625187699284842
3,Adina Conn; Adina Conn,Michael Berenbaum; Dr. Joan Ringelheim,0.421311999963429,0.0641522666562352,6.36955356762292e-11
3,Adina Conn; Adina Conn,Mira Hodos; Mira Hodos,-0.0257442682281115,0.0609447636099588,0.672759968079105
3,Adina Conn; Adina Conn,Mr. Scott Miller; Mr. Scott Miller,0.334725278097021,0.0622996560716494,8.56858437151663e-08
3,Adina Conn; Adina Conn,NULL,-0.0020811033650553,0.0457498180242729,0.963721845196918
3,Adina Conn; Adina Conn,Peggy Frankston; Peggy Frankston,0.0303722866841531,0.11281606367214,0.787785992922291
3,Adina Conn; Adina Conn,Randy M. Goldman; Randy M. Goldman,0.104902786465273,0.0478231293214953,0.0283714815630937
3,Adina Conn; Adina Conn,Regine Beyer,0.215142549901652,0.0493458304813904,1.36119049876382e-05
3,Adina Conn; Adina Conn,Sandra Bradley,-0.011103191368698,0.0578289430765137,0.847759452299699
3,Adina Conn; Adina Conn,Sandra Bradley; Sandra Bradley,-0.0285740328186526,0.0528768647479805,0.588984031513077
3,Adina Conn; Adina Conn,Sidney M. Bolkosky; Sidney M. Bolkosky,0.0130728453472412,0.0828677659529676,0.874663940874338
3,Adina Conn; Adina Conn,Vera Frankl; Vera Frankl,-0.0312901955977268,0.0554482554686968,0.572598337689714
4,Adina Conn; Adina Conn,Agnieszka McClure; Agnieszka McClure,-0.030498796281735,0.0906433879790618,0.7365484170453
4,Adina Conn; Adina Conn,Ann E. Erling Gofus; Ann E. Erling Gofus,-0.0492678533757095,0.0792245646431608,0.534087832539638
4,Adina Conn; Adina Conn,Anthony Young; Anthony Young,0.0100707857783939,0.134843728280546,0.940472236132381
4,Adina Conn; Adina Conn,Arwin Donohue; Arwin Donohue,-0.0222349610765377,0.0660595099333686,0.736458190558639
4,Adina Conn; Adina Conn,Chris Johnson; Chris Johnson,-0.0834160320994678,0.085668504529163,0.33030898280251
4,Adina Conn; Adina Conn,Dan Collison,-0.218504652660696,0.0826238374868237,0.0082375642314298
4,Adina Conn; Adina Conn,Dan Gedimen; Dan Gedimen,-0.122662700189474,0.064324622581866,0.0566594314203789
4,Adina Conn; Adina Conn,Dr. Joan Ringelheim; Dr. Joan Ringelheim,-0.168424777907472,0.0536524822372927,0.00171667703184732
4,Adina Conn; Adina Conn,Dr. Radu Ioanid; Dr. Radu Ioanid,-0.137505165457796,0.0794400211068365,0.08360428383634
4,Adina Conn; Adina Conn,Duncan Little; Duncan Little,-0.226147887513369,0.0875549891262922,0.0098606820240379
4,Adina Conn; Adina Conn,Gail Schwartz; Gail Schwartz,0.0592251377346109,0.0543743267374451,0.276179904622142
4,Adina Conn; Adina Conn,Holly Snyder; Holly Snyder,-0.204911781956529,0.0944602304797478,0.0301672702264338
4,Adina Conn; Adina Conn,Ina Navazelskis; Ina Navazelskis,0.0852694376119464,0.053043550905844,0.10808018590423
4,Adina Conn; Adina Conn,Jennifer Clayman,-0.147218275098219,0.0731656849158284,0.0443287204868175
4,Adina Conn; Adina Conn,Judith Goldstein; Judith Goldstein,-0.0975546409542609,0.084399533453093,0.24786098848715
4,Adina Conn; Adina Conn,Katie Davis,-0.0965871681017831,0.0686316452724564,0.159471642951927
4,Adina Conn; Adina Conn,Katie Davis; Katie Davis,-0.141280207502913,0.0648927571911295,0.029576516337892
4,Adina Conn; Adina Conn,Linda G. Kuzmack; Linda G. Kuzmack,-0.13745706942984,0.0538637870201039,0.0107795792216347
4,Adina Conn; Adina Conn,Melissa Block; Melissa Block,-0.122590466426829,0.0708408000413517,0.0836799794860399
4,Adina Conn; Adina Conn,Michael Berenbaum; Dr. Joan Ringelheim,-0.235833848126793,0.0669502105759398,0.000436162747673927
4,Adina Conn; Adina Conn,Mira Hodos; Mira Hodos,-0.167188971834971,0.0659185924173841,0.0112718351581481
4,Adina Conn; Adina Conn,Mr. Scott Miller; Mr. Scott Miller,-0.236656942413108,0.0639326406843427,0.000219455073867023
4,Adina Conn; Adina Conn,NULL,-0.219730085729311,0.0538635658538651,4.67633685744498e-05
4,Adina Conn; Adina Conn,Peggy Frankston; Peggy Frankston,0.165466622805791,0.128241667664115,0.197091796293464
4,Adina Conn; Adina Conn,Randy M. Goldman; Randy M. Goldman,-0.158043688118387,0.0567991299943105,0.00544017749566617
4,Adina Conn; Adina Conn,Regine Beyer,-0.11777922988242,0.0568734494606167,0.0384844495573134
4,Adina Conn; Adina Conn,Sandra Bradley,0.00380206843782452,0.0628354560279874,0.951756275947114
4,Adina Conn; Adina Conn,Sandra Bradley; Sandra Bradley,-0.228732223509262,0.0618369079092222,0.000221788807498075
4,Adina Conn; Adina Conn,Sidney M. Bolkosky; Sidney M. Bolkosky,0.0208371435856714,0.0929712032274296,0.822681070694701
4,Adina Conn; Adina Conn,Vera Frankl; Vera Frankl,-0.361608150205819,0.0630808323459778,1.12589264033425e-08
5,Adina Conn; Adina Conn,Agnieszka McClure; Agnieszka McClure,-0.0499964943373126,0.0712300924709051,0.48281493263595
5,Adina Conn; Adina Conn,Ann E. Erling Gofus; Ann E. Erling Gofus,0.0956369294767005,0.0680609876245781,0.160113290600663
5,Adina Conn; Adina Conn,Anthony Young; Anthony Young,-0.144824134471673,0.0968956203794634,0.135151596154094
5,Adina Conn; Adina Conn,Arwin Donohue; Arwin Donohue,-0.0286929326252216,0.0507316684278172,0.571735427198839
5,Adina Conn; Adina Conn,Chris Johnson; Chris Johnson,0.0360791640749936,0.0731330600216608,0.62182448354527
5,Adina Conn; Adina Conn,Dan Collison,0.550464044343823,0.0719378942592379,2.94071160428543e-14
5,Adina Conn; Adina Conn,Dan Gedimen; Dan Gedimen,0.0181355503906908,0.0517458160991031,0.726016721842822
5,Adina Conn; Adina Conn,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.237488899585868,0.0428967069322624,3.45737614084445e-08
5,Adina Conn; Adina Conn,Dr. Radu Ioanid; Dr. Radu Ioanid,-0.0709633957808487,0.0650783835443804,0.275643309719925
5,Adina Conn; Adina Conn,Duncan Little; Duncan Little,0.0527374997054399,0.082484945805861,0.522655892180409
5,Adina Conn; Adina Conn,Gail Schwartz; Gail Schwartz,0.0445553304436652,0.0432818380123231,0.303393936214336
5,Adina Conn; Adina Conn,Holly Snyder; Holly Snyder,0.466625311254907,0.0934003278311367,6.31493810883939e-07
5,Adina Conn; Adina Conn,Ina Navazelskis; Ina Navazelskis,-0.0279577458352973,0.0421878872105367,0.507594634027129
5,Adina Conn; Adina Conn,Jennifer Clayman,-0.142976472993405,0.0591534791990209,0.0157280125115065
5,Adina Conn; Adina Conn,Judith Goldstein; Judith Goldstein,0.480549720780302,0.0757616497469311,2.72800041801746e-10
5,Adina Conn; Adina Conn,Katie Davis,0.351529457204297,0.0611861202328863,1.04516226060164e-08
5,Adina Conn; Adina Conn,Katie Davis; Katie Davis,-0.0678037780018745,0.0509495969609364,0.183392321167372
5,Adina Conn; Adina Conn,Linda G. Kuzmack; Linda G. Kuzmack,-0.0443517837476766,0.0423815958815921,0.295451210275619
5,Adina Conn; Adina Conn,Melissa Block; Melissa Block,0.0894890165098411,0.0579136138833443,0.122437895318225
5,Adina Conn; Adina Conn,Michael Berenbaum; Dr. Joan Ringelheim,0.065904104402954,0.0562076259604276,0.24111852662901
5,Adina Conn; Adina Conn,Mira Hodos; Mira Hodos,-0.1598161751934,0.0527797263375581,0.00249049079013561
5,Adina Conn; Adina Conn,Mr. Scott Miller; Mr. Scott Miller,0.144518975173443,0.0560756848144033,0.0100246097202827
5,Adina Conn; Adina Conn,NULL,-0.0682038452309134,0.0434050543893645,0.116248780853581
5,Adina Conn; Adina Conn,Peggy Frankston; Peggy Frankston,0.0503248554019427,0.100019611332898,0.614909245409083
5,Adina Conn; Adina Conn,Randy M. Goldman; Randy M. Goldman,-0.00478680002099215,0.0447192121479673,0.914766016526226
5,Adina Conn; Adina Conn,Regine Beyer,-0.0185902938869998,0.0454871755600062,0.682804672143918
5,Adina Conn; Adina Conn,Sandra Bradley,-0.0864559131443733,0.0529540227668873,0.102683570186078
5,Adina Conn; Adina Conn,Sandra Bradley; Sandra Bradley,0.0261744180734107,0.0503251446468946,0.603041887351499
5,Adina Conn; Adina Conn,Sidney M. Bolkosky; Sidney M. Bolkosky,-0.0985523177072852,0.0709592707749699,0.165016589611503
5,Adina Conn; Adina Conn,Vera Frankl; Vera Frankl,0.581481599838334,0.0565186410158297,2.79519755361768e-24
